agbd_observed,agb_predicted,residual,abs_residual,pct_error
249.56013,239.31122,-10.248916625976562,10.248916625976562,-4.106792389172527
179.50648,216.0769,36.57041931152344,36.57041931152344,20.372756624646584
219.37364,189.2078,-30.165847778320312,30.165847778320312,-13.750898926477117
230.76666,222.40271,-8.36395263671875,8.36395263671875,-3.624419811149835
232.55049,210.08853,-22.461959838867188,22.461959838867188,-9.658960387532398
202.98642,203.74072,0.754302978515625,0.754302978515625,0.3716026814568052
201.24005,208.98894,7.7488861083984375,7.7488861083984375,3.850568542153645
263.58945,221.63176,-41.95768737792969,41.95768737792969,-15.917817595523786
206.20128,187.12315,-19.078125,19.078125,-9.252185593380064
167.35661,187.67104,20.314422607421875,20.314422607421875,12.138404466933135
182.53078,178.12094,-4.4098358154296875,4.4098358154296875,-2.4159409653815973
154.59479,177.0445,22.44970703125,22.44970703125,14.521645509599542
220.60344,216.29556,-4.3078765869140625,4.3078765869140625,-1.9527694581630377
355.7063,214.2272,-141.47909545898438,141.47909545898438,-39.77413273959092
209.35422,197.98656,-11.367660522460938,11.367660522460938,-5.429869365239874
289.2802,232.19858,-57.081634521484375,57.081634521484375,-19.732298330206113
231.48322,197.30502,-34.178192138671875,34.178192138671875,-14.76486841158133
174.5567,196.78717,22.23046875,22.23046875,12.735385429818907
257.11124,187.71268,-69.3985595703125,69.3985595703125,-26.991647854646295
291.29068,219.69048,-71.60020446777344,71.60020446777344,-24.58032796812325
275.2904,181.945,-93.34539794921875,93.34539794921875,-33.907973602095446
348.20953,212.59956,-135.60997009277344,135.60997009277344,-38.944933142742464
253.32724,189.77345,-63.55378723144531,63.55378723144531,-25.08762469993171
360.74298,223.19273,-137.5502471923828,137.5502471923828,-38.12970853305852
295.627,229.55193,-66.07508850097656,66.07508850097656,-22.350829029846476
61.47262,198.25793,136.78531646728516,136.78531646728516,222.51421964497214
138.97752,154.46295,15.485427856445312,15.485427856445312,11.142397297505905
228.77048,203.9147,-24.85577392578125,24.85577392578125,-10.864939488559166
228.77048,202.31395,-26.456527709960938,26.456527709960938,-11.564659925875937
213.56656,206.90561,-6.66094970703125,6.66094970703125,-3.1189104433186547
131.61182,193.77612,62.164306640625,62.164306640625,47.233074003583866
105.24128,207.85513,102.61385345458984,102.61385345458984,97.50342626258819
169.83495,199.83255,29.997604370117188,29.997604370117188,17.66279857790035
85.04356,78.41346,-6.630096435546875,6.630096435546875,-7.796118519446203
185.51434,146.14296,-39.37138366699219,39.37138366699219,-21.222824593917288
106.9757,176.66356,69.68785858154297,69.68785858154297,65.14363386734348
157.24394,128.85403,-28.389907836914062,28.389907836914062,-18.054690965352336
165.34496,195.58344,30.238479614257812,30.238479614257812,18.288117428800373
295.19507,197.95435,-97.24072265625,97.24072265625,-32.94117452459187
295.19507,219.878,-75.31706237792969,75.31706237792969,-25.514336264668735
224.58322,228.51836,3.9351348876953125,3.9351348876953125,1.7521945150406781
182.37375,204.76231,22.388565063476562,22.388565063476562,12.276199405524377
208.02797,207.55527,-0.4727020263671875,0.4727020263671875,-0.22723003441347855
203.20863,208.14418,4.935546875,4.935546875,2.428807670159244
203.44759,228.77971,25.332122802734375,25.332122802734375,12.451424611800025
206.82709,221.66328,14.836196899414062,14.836196899414062,7.173236874217056
144.20624,194.57936,50.37312316894531,50.37312316894531,34.93130667569598
176.78233,203.76556,26.983230590820312,26.983230590820312,15.263533451462663
201.65572,170.26031,-31.395401000976562,31.395401000976562,-15.568812842352992
146.74663,203.21162,56.464996337890625,56.464996337890625,38.477883397712866
213.30273,195.89967,-17.403060913085938,17.403060913085938,-8.158855048941957
169.95862,177.43544,7.4768218994140625,7.4768218994140625,4.399201393951452
155.06383,200.45828,45.39445495605469,45.39445495605469,29.274690096093753
96.157326,174.92174,78.76441192626953,78.76441192626953,81.91202419194681
50.421722,48.90262,-1.51910400390625,1.51910400390625,-3.0127967297313494
28.078835,57.183445,29.104610443115234,29.104610443115234,103.65319973730752
270.11945,167.98093,-102.13851928710938,102.13851928710938,-37.8123533403214
182.00803,228.22408,46.21604919433594,46.21604919433594,25.39231383295783
211.35051,211.18439,-0.1661224365234375,0.1661224365234375,-0.07860044283952998
